"ID","trial_n","manipulation","procedure","trial_type","arm","condition","dermatome","cold_probe","order","coolTemp","warmTemp","VASinit","VASburn","VASwarm","VAScold","RTinit","RTburn","RTwarm","RTcold"
"008",33,"CNT",4,3,"L","across","both","rostral",8,1,10,20.0520833333333,26.8229166666667,0,46.6145833333333,2.80172599999969,2.29386029999932,2.42410670000027,2.48917710000023
"008",33,"TGI",4,3,"L","across","both","rostral",8,2,10,17.7083333333333,29.0364583333333,0,52.734375,2.94699319999927,5.14955439999994,1.93988170000011,2.40693509999983
"008",34,"CNT",4,4,"R","across","both","caudal",8,1,10,10.9375,3.38541666666667,0,28.6458333333333,4.79737000000023,2.5331341000001,2.36842999999953,2.22279640000033
"008",34,"TGI",4,4,"R","across","both","caudal",8,2,10,0,0,0,29.9479166666667,4.07474409999941,2.74535370000012,2.25622750000002,4.13745850000032
"008",35,"CNT",4,4,"R","across","both","caudal",8,1,10,2.60416666666667,9.63541666666667,0,29.1666666666667,3.42503049999959,1.97485059999963,2.15721919999942,4.01282730000003
"008",35,"TGI",4,4,"R","across","both","caudal",8,2,10,0,0,0,51.953125,4.42191920000005,1.91244069999993,2.63515970000026,1.34018999999989
"008",36,"CNT",4,4,"R","across","both","caudal",8,1,10,21.09375,28.7760416666667,0,47.5260416666667,3.65807610000047,4.08551350000016,2.42694879999999,3.52916430000005
"008",36,"TGI",4,4,"R","across","both","caudal",8,2,10,13.8020833333333,15.3645833333333,0,44.53125,1.9576332000006,2.38670820000061,1.50322890000007,2.49165600000015
"008",37,"CNT",4,5,"L","within","C6","distal",8,1,10,0,0,0,28.7760416666667,3.45785010000054,3.80453190000026,3.02413859999979,2.95574500000021
"008",37,"TGI",4,5,"L","within","C6","distal",8,2,10,0,0,0,29.9479166666667,5.33325749999949,3.69504470000084,2.28430670000034,5.93666370000028
"008",38,"CNT",4,5,"L","within","C6","distal",8,1,10,0,0,0,29.4270833333333,3.65976840000076,2.10357460000068,3.43888679999964,1.90103950000048
"008",38,"TGI",4,5,"L","within","C6","distal",8,2,10,0,0,0,25.5208333333333,2.94914199999948,4.00323369999933,2.74793099999988,2.62481200000002
"008",39,"CNT",4,5,"L","within","C6","distal",8,1,10,0,11.71875,0,49.21875,3.00858919999973,3.40615090000028,2.12863340000058,3.2437903
"008",39,"TGI",4,5,"L","within","C6","distal",8,2,10,0,0,0,32.8125,2.15244960000018,2.71429609999996,1.96982990000015,2.72128479999992
"008",4,"CNT",4,2,"R","within","C6","proximal",8,1,10,1.30208333333333,0,0,30.859375,7.78955619999988,4.77309789999981,2.87541109999984,4.80942060000007
"008",4,"TGI",4,2,"R","within","C6","proximal",8,2,10,0,0,0,27.4739583333333,5.96038050000061,2.1118335000001,4.65640359999998,2.73655290000079
"008",40,"CNT",4,6,"R","within","T1","distal",8,1,10,0,0,0,29.1666666666667,4.13366679999945,3.14633249999952,2.97749460000068,1.27916910000022
"008",40,"TGI",4,6,"R","within","T1","distal",8,2,10,8.59375,0,0,12.7604166666667,3.35291150000012,2.24504909999996,1.9431211000001,2.9979271000002
"008",41,"CNT",4,6,"R","within","T1","distal",8,1,10,14.0625,9.765625,0,50.390625,3.2776743000004,2.23035299999992,2.62808200000018,2.70285779999995
"008",41,"TGI",4,6,"R","within","T1","distal",8,2,10,11.1979166666667,0,0,46.7447916666667,3.98995369999921,2.44341140000051,2.30315499999961,1.80405359999986
"008",42,"CNT",4,6,"R","within","T1","distal",8,1,10,9.89583333333333,12.109375,0,51.953125,3.96830129999944,3.06694750000042,2.56255300000066,3.31741760000023
"008",42,"TGI",4,6,"R","within","T1","distal",8,2,10,12.109375,11.4583333333333,0,49.21875,3.50491520000014,3.98229619999984,2.16359519999969,3.03423340000063
"008",43,"CNT",4,7,"L","across","both","caudal",8,1,10,0,0,0,36.328125,3.89219049999974,3.48060489999989,2.31119779999972,1.82831540000006
"008",43,"TGI",4,7,"L","across","both","caudal",8,2,10,0,0,0,33.4635416666667,4.07262420000006,3.45405310000024,1.97422079999978,3.03668620000008
"008",44,"CNT",4,7,"L","across","both","caudal",8,1,10,26.3020833333333,23.9583333333333,0,52.2135416666667,2.02564059999986,3.44535790000009,2.85679299999993,2.37122540000018
"008",44,"TGI",4,7,"L","across","both","caudal",8,2,10,0,0,0,40.8854166666667,3.94609949999995,3.10307060000014,2.57394420000037,2.62721049999982
"008",45,"CNT",4,7,"L","across","both","caudal",8,1,10,0,0,0,45.9635416666667,2.87815109999974,2.74585690000004,2.02581530000043,2.3987933999997
"008",45,"TGI",4,7,"L","across","both","caudal",8,2,10,0,9.50520833333333,0,27.4739583333333,4.04094149999946,2.21589570000015,2.79170739999972,2.74114139999983
"008",46,"CNT",4,8,"R","across","both","rostral",8,1,10,0,0,0,36.9791666666667,3.13076309999997,1.66133730000001,3.7246825000002,2.08811859999969
"008",46,"TGI",4,8,"R","across","both","rostral",8,2,10,7.421875,0,0,41.6666666666667,3.45356879999963,2.64994530000058,2.1865444999994,4.42786809999961
"008",47,"CNT",4,8,"R","across","both","rostral",8,1,10,11.328125,13.9322916666667,0,41.796875,3.11298220000026,2.52543839999998,2.25459070000034,2.61176759999944
"008",47,"TGI",4,8,"R","across","both","rostral",8,2,10,35.4166666666667,0,0,56.640625,5.21160509999936,4.22496330000013,2.23961680000048,3.09275559999969
"008",48,"CNT",4,8,"R","across","both","rostral",8,1,10,25.390625,24.609375,0,51.171875,2.26227829999971,3.48915810000017,2.54095309999957,4.57263760000023
"008",48,"TGI",4,8,"R","across","both","rostral",8,2,10,13.0208333333333,18.0989583333333,0,53.6458333333333,5.29891320000024,5.11111860000074,2.30925500000012,2.79874109999946
"008",5,"CNT",4,2,"R","within","C6","proximal",8,1,10,0,0,0,17.96875,4.72223889999987,4.05619690000003,2.55150810000032,3.44290839999985
"008",5,"TGI",4,2,"R","within","C6","proximal",8,2,10,0,0,2.60416666666667,12.7604166666667,6.44953850000002,2.03458649999993,3.0702053999994,2.67133909999939
"008",6,"CNT",4,2,"R","within","C6","proximal",8,1,10,0,0,0,35.8072916666667,4.40656119999994,3.49314830000003,3.63316990000021,3.4930445
"008",6,"TGI",4,2,"R","within","C6","proximal",8,2,10,0,0,0,17.0572916666667,3.55766380000023,2.22353870000006,2.7034405000004,2.63816590000079
"008",7,"CNT",4,3,"L","across","both","rostral",8,1,10,0,0,0,30.5989583333333,3.77014890000009,3.88640050000004,2.93158859999994,4.59886460000007
"008",7,"TGI",4,3,"L","across","both","rostral",8,2,10,16.5364583333333,21.09375,7.03125,34.8958333333333,5.20164100000056,2.27075929999955,5.6291285999996,3.67636819999916
"008",8,"CNT",4,3,"L","across","both","rostral",8,1,10,0,0,0,24.7395833333333,3.48948229999996,3.49333960000013,3.83202490000031,2.18946490000008
"008",8,"TGI",4,3,"L","across","both","rostral",8,2,10,0,0,0,24.21875,3.44042580000041,2.2404360999999,2.48864449999928,1.67044689999966
"008",9,"CNT",4,3,"L","across","both","rostral",8,1,10,25.2604166666667,25.78125,0,41.9270833333333,4.59512029999996,4.33101740000029,2.62964850000026,3.04250249999996
"008",9,"TGI",4,3,"L","across","both","rostral",8,2,10,30.7291666666667,32.9427083333333,0,41.5364583333333,2.06845200000043,3.74182410000049,3.22117919999982,2.86276660000021
"009",1,"CNT",1,1,"R","across","both","rostral",1,2,17,62.7604166666667,64.1927083333333,0,72.0052083333333,3.73187930000131,3.65956050000023,2.07726139999795,2.44362700000056
"009",1,"TGI",1,1,"R","across","both","rostral",1,1,17,67.4479166666667,71.7447916666667,39.0625,77.4739583333333,5.20936649999931,5.63914939999995,4.45320940000056,5.51702169999953
"009",10,"CNT",1,4,"L","within","C6","distal",1,2,17,55.859375,50.5208333333333,0,74.3489583333333,5.62102539999978,3.9928635000033,3.41621450000093,3.96960430000036
"009",10,"TGI",1,4,"L","within","C6","distal",1,1,17,77.9947916666667,66.2760416666667,0,81.1197916666667,6.15250670000023,3.9055088999994,4.45939089999956,4.00415950000024
"009",11,"CNT",1,4,"L","within","C6","distal",1,2,17,71.484375,75,0,82.9427083333333,5.92874179999853,2.65733109999928,3.00286450000203,3.09479030000148
"009",11,"TGI",1,4,"L","within","C6","distal",1,1,17,65.234375,60.546875,0,74.3489583333333,5.26507690000108,3.39241490000131,2.94130620000033,4.09063119999882
"009",12,"CNT",1,4,"L","within","C6","distal",1,2,17,56.9010416666667,67.0572916666667,0,80.46875,6.29265360000136,4.91934190000029,2.32630860000063,5.19822050000221
"009",12,"TGI",1,4,"L","within","C6","distal",1,1,17,67.0572916666667,79.9479166666667,0,89.84375,5.46420419999959,6.15671930000099,2.4576591999994,4.52027420000013
"009",13,"CNT",1,5,"R","across","both","caudal",1,2,17,59.5052083333333,53.515625,0,70.703125,7.04482250000001,6.22305140000026,3.0974019000023,4.81697799999893
"009",13,"TGI",1,5,"R","across","both","caudal",1,1,17,73.6979166666667,74.0885416666667,0,72.7864583333333,5.03907890000119,3.66608210000049,3.7583197999993,4.93976639999892
"009",14,"CNT",1,5,"R","across","both","caudal",1,2,17,65.3645833333333,64.5833333333333,0,76.5625,5.19805859999906,5.18063790000087,3.67945150000014,5.26130399999965
"009",14,"TGI",1,5,"R","across","both","caudal",1,1,17,62.3697916666667,59.6354166666667,0,71.3541666666667,6.78439280000021,5.92616860000089,3.93771229999948,5.66234050000094
"009",15,"CNT",1,5,"R","across","both","caudal",1,2,17,65.8854166666667,66.9270833333333,24.3489583333333,74.0885416666667,5.09330550000232,6.95208869999988,3.54462889999922,2.8993238999974
"009",15,"TGI",1,5,"R","across","both","caudal",1,1,17,70.1822916666667,65.625,0,70.5729166666667,6.83006200000091,3.92459070000041,2.84942599999886,4.17133640000065
"009",16,"CNT",1,6,"L","across","both","rostral",1,2,17,69.6614583333333,71.09375,0,76.3020833333333,4.89513250000164,3.29426080000121,5.37761879999744,1.49573930000042
"009",16,"TGI",1,6,"L","across","both","rostral",1,1,17,68.8802083333333,66.40625,0,74.8697916666667,5.97683490000054,5.12110290000055,2.31040530000064,5.25333839999985
"009",17,"CNT",1,6,"L","across","both","rostral",1,2,17,70.0520833333333,59.8958333333333,0,80.9895833333333,5.59834729999784,4.82539950000137,2.33326510000188,4.65642969999681
"009",17,"TGI",1,6,"L","across","both","rostral",1,1,17,60.0260416666667,57.03125,0,65.7552083333333,6.30988679999973,4.44636979999996,4.32076629999938,5.81033010000101
"009",18,"CNT",1,6,"L","across","both","rostral",1,2,17,74.0885416666667,60.2864583333333,0,88.671875,4.30070420000266,5.09420759999921,2.1879039000014,3.04118640000161
"009",18,"TGI",1,6,"L","across","both","rostral",1,1,17,74.0885416666667,73.4375,0,85.0260416666667,4.42140169999948,4.31321279999975,2.8816855999994,1.61882409999998
"009",19,"CNT",1,7,"R","within","C6","proximal",1,2,17,73.5677083333333,63.8020833333333,2.60416666666667,78.515625,5.2879122000013,4.3983627000016,4.63668820000021,3.61800099999891
"009",19,"TGI",1,7,"R","within","C6","proximal",1,1,17,62.5,75.390625,0,78.125,4.02227179999863,4.81344600000011,2.36724099999992,2.40906670000004
"009",2,"CNT",1,1,"R","across","both","rostral",1,2,17,85.2864583333333,83.59375,0,100,4.62790210000094,4.95442339999863,2.22026650000043,4.26946360000147
"009",2,"TGI",1,1,"R","across","both","rostral",1,1,17,80.859375,68.0989583333333,43.6197916666667,81.640625,4.87537490000068,5.48411490000035,3.28287289999935,3.68902519999938
"009",20,"CNT",1,7,"R","within","C6","proximal",1,2,17,70.4427083333333,73.828125,0,80.2083333333333,6.29473829999915,5.35301940000136,3.26113220000116,4.71775820000039
"009",20,"TGI",1,7,"R","within","C6","proximal",1,1,17,67.0572916666667,64.1927083333333,0,61.0677083333333,6.06076489999941,3.48621180000009,2.03323269999964,5.25139219999983
"009",21,"CNT",1,7,"R","within","C6","proximal",1,2,17,69.53125,76.171875,0,79.6875,6.82225490000201,5.16620189999958,2.48363960000279,4.68277379999927
"009",21,"TGI",1,7,"R","within","C6","proximal",1,1,17,72.0052083333333,75.1302083333333,2.60416666666667,76.3020833333333,7.10178450000058,5.19539599999916,5.11350920000041,5.70074219999879
"009",22,"CNT",1,8,"L","within","T1","proximal",1,2,17,86.71875,83.7239583333333,0,92.3177083333333,6.98091299999942,3.94763940000121,2.66582520000156,4.26340859999982
"009",22,"TGI",1,8,"L","within","T1","proximal",1,1,17,57.2916666666667,61.5885416666667,8.85416666666667,63.5416666666667,6.75708209999902,5.73420179999812,6.47603539999909,5.93595820000155
"009",23,"CNT",1,8,"L","within","T1","proximal",1,2,17,82.1614583333333,84.8958333333333,0,92.578125,5.36153580000246,5.61795449999772,2.41757010000219,3.73087390000001
"009",23,"TGI",1,8,"L","within","T1","proximal",1,1,17,58.3333333333333,60.0260416666667,0,70.8333333333333,5.63035980000132,5.18939730000056,2.34262780000063,2.36254360000021
"009",24,"CNT",1,8,"L","within","T1","proximal",1,2,17,82.2916666666667,79.4270833333333,0,83.0729166666667,4.8675241000019,5.38652819999697,2.64463690000048,5.29396239999915
"009",24,"TGI",1,8,"L","within","T1","proximal",1,1,17,66.6666666666667,51.4322916666667,0,65.4947916666667,3.38565370000288,6.32143939999878,2.50499220000347,4.37437190000128
"009",25,"CNT",1,1,"R","across","both","rostral",1,2,17,57.03125,54.9479166666667,0,59.5052083333333,4.06234409999888,4.5590403999995,3.64270150000084,2.29830899999797
"009",25,"TGI",1,1,"R","across","both","rostral",1,1,17,40.7552083333333,54.0364583333333,0,51.171875,5.38651250000112,2.67987089999951,3.89461079999819,5.95777730000191
"009",26,"CNT",1,1,"R","across","both","rostral",1,2,17,53.125,62.109375,0,68.2291666666667,5.39779459999772,5.81951370000024,2.64578650000112,5.1512831
"009",26,"TGI",1,1,"R","across","both","rostral",1,1,17,63.5416666666667,61.0677083333333,0,60.0260416666667,5.9702935000023,5.80921709999893,3.01861590000044,5.46760269999868
"009",27,"CNT",1,1,"R","across","both","rostral",1,2,17,71.09375,69.6614583333333,0,79.4270833333333,3.75680300000022,4.42594120000285,2.21728580000126,2.22654880000118
"009",27,"TGI",1,1,"R","across","both","rostral",1,1,17,78.125,80.078125,0,87.7604166666667,4.33328899999833,4.14600430000064,2.59245300000111,3.94590089999838
"009",28,"CNT",1,2,"L","across","both","caudal",1,2,17,74.8697916666667,82.9427083333333,0,86.1979166666667,4.24514049999925,5.62041880000106,2.40695849999975,1.70321580000018
"009",28,"TGI",1,2,"L","across","both","caudal",1,1,17,72.7864583333333,84.8958333333333,0,82.1614583333333,2.16982730000018,5.1437279999991,2.61606770000071,5.81014030000006
"009",29,"CNT",1,2,"L","across","both","caudal",1,2,17,77.6041666666667,56.3802083333333,0,64.1927083333333,5.93073569999979,4.17533050000202,1.77094439999928,4.66059599999789
"009",29,"TGI",1,2,"L","across","both","caudal",1,1,17,73.3072916666667,70.4427083333333,0,80.7291666666667,3.42723719999776,3.73285620000024,2.6572860999986,4.6884996000008
"009",3,"CNT",1,1,"R","across","both","rostral",1,2,17,83.8541666666667,80.2083333333333,0,89.1927083333333,5.59689959999741,5.42369160000089,2.44148180000047,4.87952959999893
"009",3,"TGI",1,1,"R","across","both","rostral",1,1,17,76.4322916666667,75.6510416666667,20.703125,83.0729166666667,5.11622870000065,5.06654270000035,5.48281229999884,5.04089290000047
"009",30,"CNT",1,2,"L","across","both","caudal",1,2,17,63.9322916666667,57.9427083333333,1.5625,54.296875,5.60722410000017,4.86799650000103,3.04783999999927,2.99216700000034
"009",30,"TGI",1,2,"L","across","both","caudal",1,1,17,76.4322916666667,70.8333333333333,0,69.0104166666667,5.30484730000171,3.89275549999729,3.33396189999985,4.82842100000198
"009",31,"CNT",1,3,"R","within","T1","distal",1,2,17,57.8125,60.2864583333333,0,61.328125,6.80081970000174,4.89854829999967,3.89802659999987,1.30446729999676
"009",31,"TGI",1,3,"R","within","T1","distal",1,1,17,66.015625,62.7604166666667,0,66.2760416666667,5.40336309999839,5.54099700000006,2.23844549999922,4.75110009999844
"009",32,"CNT",1,3,"R","within","T1","distal",1,2,17,66.40625,62.890625,0,70.8333333333333,6.69484079999893,5.45507660000294,2.42695509999976,4.33957000000009
"009",32,"TGI",1,3,"R","within","T1","distal",1,1,17,68.75,70.1822916666667,0,74.8697916666667,5.63636590000169,4.87836889999744,2.49254790000123,2.95535350000137
"009",33,"CNT",1,3,"R","within","T1","distal",1,2,17,68.0989583333333,60.2864583333333,0,73.9583333333333,6.58637629999794,4.16462460000184,1.30182939999941,3.44512750000285
"009",33,"TGI",1,3,"R","within","T1","distal",1,1,17,80.46875,81.25,0,89.1927083333333,4.19134039999699,3.88529919999928,2.00545050000073,3.97122139999919
"009",34,"CNT",1,4,"L","within","C6","distal",1,2,17,52.34375,51.0416666666667,0.651041666666667,42.96875,5.9901443000017,4.68553410000095,4.0045964000019,4.71310860000085
"009",34,"TGI",1,4,"L","within","C6","distal",1,1,17,63.28125,64.7135416666667,0,77.34375,5.03527140000006,5.52256649999981,2.90004590000171,4.99688290000267
"009",35,"CNT",1,4,"L","within","C6","distal",1,2,17,58.8541666666667,69.4010416666667,0,70.3125,2.27365900000223,2.06029050000143,2.56320789999882,5.38964269999997
"009",35,"TGI",1,4,"L","within","C6","distal",1,1,17,64.1927083333333,65.7552083333333,0,75.9114583333333,5.54417760000069,4.88509429999976,2.78786940000282,1.98246680000011
"009",36,"CNT",1,4,"L","within","C6","distal",1,2,17,53.125,69.6614583333333,0,76.953125,5.12431560000186,4.05343999999968,1.97321120000197,4.79042489999847
"009",36,"TGI",1,4,"L","within","C6","distal",1,1,17,84.375,91.40625,0,90.4947916666667,2.61356530000194,5.47021449999738,3.05428929999835,2.46695280000131
"009",37,"CNT",1,5,"R","across","both","caudal",1,2,17,70.4427083333333,79.0364583333333,0,80.2083333333333,5.29135960000349,4.64848300000085,2.51250330000039,1.99832260000039
"009",37,"TGI",1,5,"R","across","both","caudal",1,1,17,66.015625,59.5052083333333,0,67.8385416666667,5.3791870999994,5.04044570000042,3.14608650000082,5.2088236999989
"009",38,"CNT",1,5,"R","across","both","caudal",1,2,17,57.2916666666667,NA,0,53.125,3.89647499999774,8.00564470000245,3.67990930000087,4.7883660999978
"009",38,"TGI",1,5,"R","across","both","caudal",1,1,17,58.4635416666667,64.5833333333333,0,62.2395833333333,6.360251099999,5.75090940000155,2.82394130000102,5.35481549999895
"009",39,"CNT",1,5,"R","across","both","caudal",1,2,17,63.5416666666667,60.8072916666667,0,64.3229166666667,5.05682860000161,3.60497980000218,3.61141860000134,4.90073510000002
"009",39,"TGI",1,5,"R","across","both","caudal",1,1,17,58.8541666666667,67.4479166666667,0,58.984375,7.3913724999984,3.91766460000144,2.45307279999906,4.92694879999908
"009",4,"CNT",1,2,"L","across","both","caudal",1,2,17,82.2916666666667,80.9895833333333,0,82.9427083333333,5.83083479999914,4.25959040000089,2.10244629999943,5.25813299999936
"009",4,"TGI",1,2,"L","across","both","caudal",1,1,17,83.984375,77.9947916666667,66.1458333333333,85.9375,4.62867559999904,5.42058619999989,4.26172829999996,3.74809490000007
"009",40,"CNT",1,6,"L","across","both","rostral",1,2,17,54.9479166666667,60.15625,0,54.1666666666667,5.26088030000028,3.58803930000067,2.7769601,3.42637119999927
"009",40,"TGI",1,6,"L","across","both","rostral",1,1,17,62.7604166666667,54.296875,0,61.71875,2.65810160000183,6.19372359999761,3.89485010000135,3.44546139999875
"009",41,"CNT",1,6,"L","across","both","rostral",1,2,17,56.3802083333333,54.6875,0,46.2239583333333,6.45564949999971,2.4637776999989,3.42493359999935,4.27419480000026
"009",41,"TGI",1,6,"L","across","both","rostral",1,1,17,57.03125,68.359375,0,78.7760416666667,5.8707402,5.60382690000188,2.07953310000084,5.28951189999862
"009",42,"CNT",1,6,"L","across","both","rostral",1,2,17,47.3958333333333,21.6145833333333,0,33.8541666666667,5.80587899999955,2.85278910000125,2.8508296,3.99029399999927
"009",42,"TGI",1,6,"L","across","both","rostral",1,1,17,68.359375,60.6770833333333,0,72.3958333333333,5.09229550000236,4.6688882999988,2.44927000000098,3.55405909999899
"009",43,"CNT",1,7,"R","within","C6","proximal",1,2,17,55.46875,46.3541666666667,0,58.4635416666667,6.22993519999727,6.01924320000035,4.57799940000041,3.57452299999932
"009",43,"TGI",1,7,"R","within","C6","proximal",1,1,17,75.6510416666667,67.1875,63.4114583333333,48.046875,6.85767850000047,7.017394100003,3.64352890000009,5.53053210000144
"009",44,"CNT",1,7,"R","within","C6","proximal",1,2,17,24.21875,18.8802083333333,12.7604166666667,54.0364583333333,4.61281400000007,5.39469610000015,3.35134210000251,5.0031478000019
"009",44,"TGI",1,7,"R","within","C6","proximal",1,1,17,70.3125,67.96875,21.7447916666667,63.671875,4.85870820000127,3.95224710000184,6.28191480000169,4.05335080000077
"009",45,"CNT",1,7,"R","within","C6","proximal",1,2,17,45.9635416666667,63.5416666666667,0,65.1041666666667,5.3461864000019,4.94470770000044,2.42788109999674,5.90006979999816
"009",45,"TGI",1,7,"R","within","C6","proximal",1,1,17,67.7083333333333,63.671875,0,63.28125,4.58777499999997,3.40332200000194,4.76230159999977,4.71462119999705
"009",46,"CNT",1,8,"L","within","T1","proximal",1,2,17,40.1041666666667,45.9635416666667,3.125,36.4583333333333,6.0877791999992,5.17137509999884,4.11038869999902,3.92128819999925
"009",46,"TGI",1,8,"L","within","T1","proximal",1,1,17,54.4270833333333,57.2916666666667,1.30208333333333,54.8177083333333,3.22432330000083,4.57029259999763,4.3778753000006,5.05705880000096
"009",47,"CNT",1,8,"L","within","T1","proximal",1,2,17,34.6354166666667,25.6510416666667,0.260416666666667,50.5208333333333,5.46349799999734,5.22391050000078,4.30478859999857,3.68467710000186
"009",47,"TGI",1,8,"L","within","T1","proximal",1,1,17,66.796875,64.7135416666667,0,65.3645833333333,4.69664150000244,5.20260219999909,2.53225519999978,6.37279599999965
"009",48,"CNT",1,8,"L","within","T1","proximal",1,2,17,27.734375,42.8385416666667,2.60416666666667,52.9947916666667,4.10023469999942,3.36051550000047,3.65740370000276,2.05707520000215
"009",48,"TGI",1,8,"L","within","T1","proximal",1,1,17,62.109375,60.546875,0,69.53125,4.84748089999994,3.85816390000036,2.32428399999844,1.7660401999965
"009",5,"CNT",1,2,"L","across","both","caudal",1,2,17,83.59375,86.1979166666667,0,87.6302083333333,3.92402660000153,3.38388720000148,2.31111870000314,3.87149580000187
"009",5,"TGI",1,2,"L","across","both","caudal",1,1,17,74.3489583333333,77.34375,37.109375,79.6875,5.39428429999862,5.96115920000011,4.90612590000092,3.58597440000085
"009",6,"CNT",1,2,"L","across","both","caudal",1,2,17,74.609375,72.5260416666667,0,88.671875,5.62363310000001,5.02384470000106,2.41796969999996,2.86453990000155
"009",6,"TGI",1,2,"L","across","both","caudal",1,1,17,69.140625,62.109375,21.7447916666667,74.21875,5.09715139999935,5.18605240000034,3.53954699999849,3.31121429999985
"009",7,"CNT",1,3,"R","within","T1","distal",1,2,17,60.546875,65.1041666666667,0,74.0885416666667,5.01085629999943,4.77111030000015,3.98972649999996,4.13252300000022
"009",7,"TGI",1,3,"R","within","T1","distal",1,1,17,70.4427083333333,70.5729166666667,0,80.078125,4.70974690000003,4.32040480000069,4.63098569999966,2.27115060000142
"009",8,"CNT",1,3,"R","within","T1","distal",1,2,17,61.328125,59.5052083333333,0,60.6770833333333,4.7673586000019,4.9018896000016,4.19503350000014,5.04405290000068
"009",8,"TGI",1,3,"R","within","T1","distal",1,1,17,70.9635416666667,72.265625,0,84.8958333333333,5.43975879999925,3.73167740000099,3.51686299999892,4.69553190000079
"009",9,"CNT",1,3,"R","within","T1","distal",1,2,17,76.6927083333333,80.5989583333333,0,92.0572916666667,4.72095320000153,3.76043800000116,2.19819089999874,2.65325920000032
"009",9,"TGI",1,3,"R","within","T1","distal",1,1,17,75.9114583333333,73.3072916666667,0,78.6458333333333,6.02923550000014,4.55919940000058,4.05685979999907,3.62864679999984
"010",1,"CNT",2,1,"L","across","both","caudal",2,2,21,0,4.03645833333333,13.8020833333333,3.25520833333333,4.15979950000019,3.04342889999953,4.27870540000004,3.78036210000027
"010",1,"TGI",2,1,"L","across","both","caudal",2,1,21,1.5625,5.98958333333333,0,24.7395833333333,7.03756869999961,5.09077070000012,3.12990920000038,3.76594260000002
"010",10,"CNT",2,4,"R","within","T1","distal",2,2,21,41.9270833333333,26.4322916666667,0,39.3229166666667,1.88079349999953,2.32861469999989,3.09327310000026,2.19284819999939
"010",10,"TGI",2,4,"R","within","T1","distal",2,1,21,36.1979166666667,17.578125,0,55.2083333333333,2.92922519999956,2.95121019999988,3.26325059999999,3.25400249999984
"010",11,"CNT",2,4,"R","within","T1","distal",2,2,21,44.0104166666667,33.984375,0,61.9791666666667,1.9234207999998,2.24964629999977,2.65825070000028,1.89441280000028
"010",11,"TGI",2,4,"R","within","T1","distal",2,1,21,17.578125,41.6666666666667,0,67.4479166666667,4.43483180000021,1.99826910000047,3.36101080000026,3.3203811000003
"010",12,"CNT",2,4,"R","within","T1","distal",2,2,21,41.015625,15.234375,0,50.9114583333333,2.27322660000027,3.1276512000004,3.59373670000059,2.57316830000036
"010",12,"TGI",2,4,"R","within","T1","distal",2,1,21,49.21875,51.171875,0,68.0989583333333,2.32339979999961,2.16841899999963,3.36464479999995,2.90826689999994
"010",13,"CNT",2,5,"L","across","both","rostral",2,2,21,36.8489583333333,20.9635416666667,0,53.125,2.36534970000048,2.2732261000001,2.9471996000002,2.15282180000031
"010",13,"TGI",2,5,"L","across","both","rostral",2,1,21,48.828125,39.7135416666667,0,75.1302083333333,5.17153599999983,2.53700649999973,2.3576979999998,2.77029990000028
"010",14,"CNT",2,5,"L","across","both","rostral",2,2,21,24.3489583333333,14.0625,0,67.7083333333333,1.79544299999998,2.83899669999937,2.85240140000042,2.42330839999977
"010",14,"TGI",2,5,"L","across","both","rostral",2,1,21,65.234375,58.0729166666667,0,80.2083333333333,3.12931850000041,1.50753350000014,3.05705899999975,2.47518690000015
"010",15,"CNT",2,5,"L","across","both","rostral",2,2,21,20.4427083333333,1.171875,4.55729166666667,46.484375,2.17245009999988,3.21206770000026,2.49256580000019,1.96318830000018
"010",15,"TGI",2,5,"L","across","both","rostral",2,1,21,46.875,38.9322916666667,0,62.3697916666667,2.2514426000007,2.70614939999996,2.29264430000057,2.88315319999947
"010",16,"CNT",2,6,"R","across","both","caudal",2,2,21,35.2864583333333,22.265625,0,56.25,2.02032210000016,2.05155089999971,2.67281820000062,3.42258430000038
"010",16,"TGI",2,6,"R","across","both","caudal",2,1,21,46.09375,28.2552083333333,8.59375,35.4166666666667,2.34541870000066,2.63764069999979,2.1051978000005,2.22094410000045
"010",17,"CNT",2,6,"R","across","both","caudal",2,2,21,11.0677083333333,20.8333333333333,0,66.40625,2.61189839999952,2.49449169999934,3.0195033,1.84220419999929
"010",17,"TGI",2,6,"R","across","both","caudal",2,1,21,36.0677083333333,39.9739583333333,0,48.9583333333333,2.7836199000003,1.88680219999969,2.95376920000035,1.93177769999966
"010",18,"CNT",2,6,"R","across","both","caudal",2,2,21,30.2083333333333,24.3489583333333,0,64.9739583333333,3.38448069999959,3.3338818000002,3.79791720000048,1.95996579999974
"010",18,"TGI",2,6,"R","across","both","caudal",2,1,21,86.328125,48.3072916666667,24.7395833333333,41.796875,3.46516610000072,3.93094220000057,3.54064130000006,3.11731570000029
"010",19,"CNT",2,7,"L","within","T1","proximal",2,2,21,37.7604166666667,13.9322916666667,0,53.3854166666667,2.46273829999973,1.99039720000019,3.12853040000027,2.34529409999959
"010",19,"TGI",2,7,"L","within","T1","proximal",2,1,21,42.0572916666667,25.9114583333333,0,35.0260416666667,2.17310760000055,3.91989120000017,3.69007590000001,2.73526349999975
"010",2,"CNT",2,1,"L","across","both","caudal",2,2,21,8.984375,5.33854166666667,0,28.2552083333333,2.79544179999994,2.62269519999973,2.84241569999995,2.13176879999992
